bucket	category	project	page_uid	page_title	content_uid	ident	dam_uid	source	target	sha256	bytes	exists	proposed_new_category
live	sculptural-work	affenbande	1073	Affenbande	1635	rgsmoothgallery	2747	fileadmin/s-maj/images/BilderMaja/2022_Affenbande/P1040568-Test4.jpg	live/sculptural-work/affenbande/P1040568-Test4.jpg	83c0af420729ce3f35410aa8e7fc6587e2a42ab2f66ac7859368e74209121ebe	385655	True	sculptures-or-installations
live	sculptural-work	affenbande	1073	Affenbande	1635	rgsmoothgallery	2741	fileadmin/s-maj/images/BilderMaja/2022_Affenbande/P1040435_2.jpg	live/sculptural-work/affenbande/P1040435_2.jpg	e07985a311543d2785e03a3e2bea01dbd7f7c6024bff3538f2013ac03c5a14a5	556953	True	sculptures-or-installations
live	sculptural-work	affenbande	1073	Affenbande	1635	rgsmoothgallery	2742	fileadmin/s-maj/images/BilderMaja/2022_Affenbande/P1040438_2.jpg	live/sculptural-work/affenbande/P1040438_2.jpg	60cc0f764eca6c8771d8186272725da4c6a96ebd4cc5c8c8a2ed0402bfd58184	477790	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2634	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/affe_s_-33.jpg	hidden/sculptural-work/hinwil/affe_s_-33.jpg	b1f7a2e8f7f452bb56c90117915f61b49d97c0375749303a4f8967709f6bf8cc	354980	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2628	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/affe_s_-27.jpg	hidden/sculptural-work/hinwil/affe_s_-27.jpg	0af21a8033dcf32165bb4cb0550c1de1756b4272bf522bd78af53dfe3cafba70	227713	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2617	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/affe_s_-6.JPG	hidden/sculptural-work/hinwil/affe_s_-6.JPG	e444d58ca54f2a51d504a8e3b09d4d8215603f75b63a8583d644b9c23403777a	212396	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2633	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/affe_s_-32.jpg	hidden/sculptural-work/hinwil/affe_s_-32.jpg	43da111c827c66a19638368a14c4e2b2b5f9b1a7f59d08f28f973facee1708e3	173057	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2629	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/affe_s_-28.JPG	hidden/sculptural-work/hinwil/affe_s_-28.JPG	6a973c86713630a1084fcae95fe20465f9b75d229d1add9deecf04bc4dfadd92	158315	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2626	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/affe_s_-25.JPG	hidden/sculptural-work/hinwil/affe_s_-25.JPG	145c2bad2b44a5dcdd43ac0d9440e63a4acb36252601ec56983a45419e22ad75	193021	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2627	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/affe_s_-26.JPG	hidden/sculptural-work/hinwil/affe_s_-26.JPG	e6e02913d44415ff347bd4121377117ccbef855b58ac82f28321f3989aed0292	200542	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2630	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/affe_s_-29.JPG	hidden/sculptural-work/hinwil/affe_s_-29.JPG	b48f9af80c241039b2e1a01b0b189f574edf1f177bed2acf10b2b8e2be168b1d	178441	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2614	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/affe_s_-3.JPG	hidden/sculptural-work/hinwil/affe_s_-3.JPG	d9772813d64ad56dd3f30730c88c97997bab03f82d32a02fc70aee705779f9d0	161390	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2615	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/affe_s_-4.JPG	hidden/sculptural-work/hinwil/affe_s_-4.JPG	a6eef1f786652e7e260c0cf4451142a94baa2d28e2784a6ffd1d41092f40f5c6	150959	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2636	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/affe_s_-35.jpg	hidden/sculptural-work/hinwil/affe_s_-35.jpg	49666998f2cab43475ceb9200c76299a69c46e90293e25efac13a7817476fbde	317582	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2635	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/affe_s_-34.jpg	hidden/sculptural-work/hinwil/affe_s_-34.jpg	f09a3daccc13c3024ca42e7e35dbd3d1b493bab251a0bd23c29f1b20c93a9824	191251	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2637	fileadmin/s-maj/images/BilderMaja/2020_Affenhorde/Rauschen_statt_Lauschen_Flyer.jpeg	hidden/sculptural-work/hinwil/Rauschen_statt_Lauschen_Flyer.jpeg	c09805c3f381628cd8418f45a3af4f71b83e3d193cfd2f053f25409d02a6cfde	289926	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2723	fileadmin/s-maj/images/BilderMaja/2022_Affenbande/IMG_1351.jpg	hidden/sculptural-work/hinwil/IMG_1351.jpg	209a3d5aa967ea35915da010a8749888c08872143ef6fc7165a3529e6660055b	329864	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2739	fileadmin/s-maj/images/BilderMaja/2022_Affenbande/P1040416_2.jpg	hidden/sculptural-work/hinwil/P1040416_2.jpg	a51012210e16524f078472f812a0695309681ce6060e55a44f335030e91a06a0	288744	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2740	fileadmin/s-maj/images/BilderMaja/2022_Affenbande/P1040425_2.jpg	hidden/sculptural-work/hinwil/P1040425_2.jpg	20288c719c23d0861ef10b69e6a2a1385998e00649e8857582bcbdb422e543c1	506350	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2741	fileadmin/s-maj/images/BilderMaja/2022_Affenbande/P1040435_2.jpg	hidden/sculptural-work/hinwil/P1040435_2.jpg	e07985a311543d2785e03a3e2bea01dbd7f7c6024bff3538f2013ac03c5a14a5	556953	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2742	fileadmin/s-maj/images/BilderMaja/2022_Affenbande/P1040438_2.jpg	hidden/sculptural-work/hinwil/P1040438_2.jpg	60cc0f764eca6c8771d8186272725da4c6a96ebd4cc5c8c8a2ed0402bfd58184	477790	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2724	fileadmin/s-maj/images/BilderMaja/2022_Affenbande/IMG_2561.jpg	hidden/sculptural-work/hinwil/IMG_2561.jpg	cb842e84a71c4f539a76b27a1cb4876a89043e807a1f6eb79c50f19a33e50701	366133	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2725	fileadmin/s-maj/images/BilderMaja/2022_Affenbande/IMG_2562_1.jpg	hidden/sculptural-work/hinwil/IMG_2562_1.jpg	45e251d0dff41db19241ec2ead6619b6930f4e14694dc8aa9ef74671cdc882e7	346659	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2726	fileadmin/s-maj/images/BilderMaja/2022_Affenbande/IMG_2563_2.jpg	hidden/sculptural-work/hinwil/IMG_2563_2.jpg	43f0a43390b3493acdf4881a5a627556899b969a1f65e4eb11bb0e23f47a637a	340521	True	sculptures-or-installations
hidden	sculptural-work	hinwil	1077	Hinwil	1650	rgsmoothgallery	2727	fileadmin/s-maj/images/BilderMaja/2022_Affenbande/IMG_2566.jpg	hidden/sculptural-work/hinwil/IMG_2566.jpg	7b1558b2a2d346d52b1ad54c4ed4172f8ece3dea00f5e6d59def9e522b697326	299835	True	sculptures-or-installations
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1251	fileadmin/s-maj/images/BilderMaja/1995EurokotXiX/eisen4.jpg	hidden/collaborations/metal-group-xix/eisen4.jpg	8454e129c7fe74c5b3b7ef662d5f4bec6a416078ece1120a45097a9636d1215f	108327	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1247	fileadmin/s-maj/images/BilderMaja/1995EurokotXiX/eisen7.jpg	hidden/collaborations/metal-group-xix/eisen7.jpg	3cd0214003fc6520ae358123d1d42eb67e02b606a2bacf7cce750a81540bce82	135657	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1254	fileadmin/s-maj/images/BilderMaja/1995EurokotXiX/eurokot38.jpg	hidden/collaborations/metal-group-xix/eurokot38.jpg	6c4d3c690c5e4dc039b8305692c51480f44d45fd47bb49b98cab8ff9d128d58d	187547	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1256	fileadmin/s-maj/images/BilderMaja/1995EurokotXiX/eisen2.jpg	hidden/collaborations/metal-group-xix/eisen2.jpg	93b935ea86ed0aa85157e7075b62279f173ad53633ebbc225ac853c00da0b2bf	500204	True	UNMAPPED
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2767	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-20.jpeg	live/sculptural-work/hinwil/Hinwil-20.jpeg	da589b1ec81efe506d4876b2488da30834fc211882a782f3b0b69cfa0fd052bb	424891	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2766	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-18.jpeg	live/sculptural-work/hinwil/Hinwil-18.jpeg	be5477241dff4ce9545def0957c4c4f4d7f38fe1cf30ce17c32741483e544d49	282106	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2765	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-19.jpeg	live/sculptural-work/hinwil/Hinwil-19.jpeg	40bb44798f0f3d31681edbac99a5e62256f9cbd7c3810bcceb671f4274f8114c	280911	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2758	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-11.jpg	live/sculptural-work/hinwil/Hinwil-11.jpg	870ceabafa6ea13fff6111f16974733c51bb9849cd90c9e246a301d8876812c0	407399	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2757	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-10.jpeg	live/sculptural-work/hinwil/Hinwil-10.jpeg	8e76a32c45bed5547ec23fcb6e4aa65363a7f6de954d419fbc46cdb6361c5674	313207	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2763	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-16.jpeg	live/sculptural-work/hinwil/Hinwil-16.jpeg	27ec6fceddba83efe5c399a201e6e05c20edf6390069cd7a3de23c58507eed11	261094	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2762	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-15.jpg	live/sculptural-work/hinwil/Hinwil-15.jpg	3449fbc5d5ea41f632f841d6b3b7c292bd479363d0baea90c8faf95fa1cc8107	341863	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2756	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-09.jpeg	live/sculptural-work/hinwil/Hinwil-09.jpeg	334b7b3e7d02b0a650cd4ada6a4856fd77725907cfe89792ee24bf8e7c9c3184	172639	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2755	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-08.jpeg	live/sculptural-work/hinwil/Hinwil-08.jpeg	cc2265221661ca4d4d85ac78c6bd7392bd8d6d9ffac704ab8a2a36a73b8c21c1	268523	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2761	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-14.jpg	live/sculptural-work/hinwil/Hinwil-14.jpg	1a1306aaf5e4c3d3f3f4b76dc4593b48a772098339bdaeb8076da24d7785c60a	367905	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2760	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-13.jpeg	live/sculptural-work/hinwil/Hinwil-13.jpeg	36a87433de6b8e3c764eb12804f411d6e3b3350a3047d8214a367c8647048f9a	225316	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2754	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-07.jpg	live/sculptural-work/hinwil/Hinwil-07.jpg	d7047c1da662f1d386e9065036b4b1b16afd411c193afab518092e1b16bf1498	578417	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2759	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-12.jpeg	live/sculptural-work/hinwil/Hinwil-12.jpeg	ed638e3264f5e422f1ce9cfe419ecc547e6fcf6d6b064080ae88e0b22aeb2435	266000	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2753	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-06.jpg	live/sculptural-work/hinwil/Hinwil-06.jpg	f7d0a1d04872be9b342bdc115ba99ad94910bdb4d752e1bc20a21402138ab268	404141	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2752	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-05.jpg	live/sculptural-work/hinwil/Hinwil-05.jpg	0036df15183090aac7323cb2766839807056ef4c1bd559203d78425d027b4ded	377535	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2751	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-04.jpg	live/sculptural-work/hinwil/Hinwil-04.jpg	c905c84d3425dfb8709d31dc4fcac9a06125ac265427b37684a7139021ed9c4e	410998	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2750	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-03.jpg	live/sculptural-work/hinwil/Hinwil-03.jpg	8d8d1a44e560c08a36faad43fb0bc9351a8afe02554b7a8c5684ea631a2c875d	292920	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2749	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-02.jpg	live/sculptural-work/hinwil/Hinwil-02.jpg	fa16428375ae02aed8d0fa2c0cf23db888e874cbd2a0413553dca16040e35b15	296650	True	sculptures-or-installations
live	sculptural-work	hinwil	1077	Hinwil	1652	rgsmoothgallery	2748	fileadmin/s-maj/images/BilderMaja/2023Hinwil/Hinwil-01.jpeg	live/sculptural-work/hinwil/Hinwil-01.jpeg	87709fff897c68c7f46a1d0f671bb21fa79270fa601fc1d40120625466b995aa	365419	True	sculptures-or-installations
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1252	fileadmin/s-maj/images/BilderMaja/1995EurokotXiX/eurokot6.jpg	hidden/collaborations/metal-group-xix/eurokot6.jpg	1def522a438942cc39e509131f3e1a6ca0f5b7ba16ea42cd76ac2e49315c1148	176988	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1257	fileadmin/s-maj/images/BilderMaja/1995EurokotXiX/eurokot8.jpg	hidden/collaborations/metal-group-xix/eurokot8.jpg	b272ad91c8cc93755c35ab8a9ec10e23d48661e16493b1e7c1215b07517a8a4f	196638	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1245	fileadmin/s-maj/images/BilderMaja/1995EurokotXiX/eisen3.jpg	hidden/collaborations/metal-group-xix/eisen3.jpg	c070358abeb386057ea88cfd54c9dfe834de001cf8f11f309df0cf6a801f0c3b	583326	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1258	fileadmin/s-maj/images/BilderMaja/1995EurokotXiX/eurokot29_var.jpg	hidden/collaborations/metal-group-xix/eurokot29_var.jpg	a96d81a89866567082478e979bc94c2b4ce2baa91a13d6808874e3215c9abb84	160679	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1255	fileadmin/s-maj/images/BilderMaja/1995EurokotXiX/eurokot4.jpg	hidden/collaborations/metal-group-xix/eurokot4.jpg	221cc3e85507ca61c8284c15a250df2c01d4030789b2edfe91fdca87cc02245e	143531	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1246	fileadmin/s-maj/images/BilderMaja/1995EurokotXiX/eurokot5.jpg	hidden/collaborations/metal-group-xix/eurokot5.jpg	2e6ae73ac55ff92a21879ee2c7d1d8051da99ad68bc24c429f5059ca3da4a727	131756	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1249	fileadmin/s-maj/images/BilderMaja/1995EurokotXiX/eurokot15.jpg	hidden/collaborations/metal-group-xix/eurokot15.jpg	591547be4e06e39969de1e62fd37576a8563f339c86d801f8e66983d7d913c28	236774	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1253	fileadmin/s-maj/images/BilderMaja/1995EurokotXiX/eisen6.jpg	hidden/collaborations/metal-group-xix/eisen6.jpg	3e41da31c3f79c94663e54c4a21ebb50b10b67a5738fd814ca74735ce4ace416	127294	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1318	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/nagelskizzebe.jpg	hidden/collaborations/metal-group-xix/nagelskizzebe.jpg	a2ae2c948bbea3affd5145f84e692ba82ae79f7f7ae38437510781cd188ba3c3	189452	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1324	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/nailedview.jpg	hidden/collaborations/metal-group-xix/nailedview.jpg	372d86315ec5f61a529c54a1930f5536ebe5371e0f509b4af4994d74b3985737	177992	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1323	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/nailedtanks1org.jpg	hidden/collaborations/metal-group-xix/nailedtanks1org.jpg	1d2014f9e3af46f26c68652b6d0c04278cc20621b17150de66ed9416f1b40260	175359	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1339	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/nailedTanks2org.jpg	hidden/collaborations/metal-group-xix/nailedTanks2org.jpg	267c56e82fc73f2a297d330e21aba7c7c3c2bf14b4da31f444105fc23d87e528	166862	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1335	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/nailedtanks3org.jpg	hidden/collaborations/metal-group-xix/nailedtanks3org.jpg	b4e9e1619f405b51f154dc32a57cca3a0542c70fadcc97b0ee04305a38fb2985	178136	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1340	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/nailedtank.jpg	hidden/collaborations/metal-group-xix/nailedtank.jpg	79d3ce2e929d10ead91d9c8aae23246c6a45ba82265fd3d52c5441ebe7eb0028	177168	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1329	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/nailedliegend.jpg	hidden/collaborations/metal-group-xix/nailedliegend.jpg	6eb75ecf03233ab3ddb81576f952ac30d3ac56bb3cc3bc16830f378b01634b7d	283819	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1330	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/rumaschinenperf.jpg	hidden/collaborations/metal-group-xix/rumaschinenperf.jpg	ca4f4a442fda8a98696feb8e81a28b4ebce3d00f2f1feba5ad5f77453eef4a1f	121449	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1326	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/11torso.jpg	hidden/collaborations/metal-group-xix/11torso.jpg	d980e00e0921806483e9eaf927ef434d3ba2648d81edd24212c0ec33d9eba9bf	172761	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1338	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/6Torso.jpg	hidden/collaborations/metal-group-xix/6Torso.jpg	2489d5a796ecf8f2021ba40dd7c082b587d069bc3d083576b9330a354ef17b60	143477	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1342	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/5Torso.jpg	hidden/collaborations/metal-group-xix/5Torso.jpg	d2d27c82fd4518487d47c6bdb1d9bc535c68ed034c451c108392009d1ebf7519	114157	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1314	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/15torsokran.jpg	hidden/collaborations/metal-group-xix/15torsokran.jpg	341c7a114084100dfb8459f9d595112f49dae0509dae6edbcffbcadfb9e96565	138445	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1322	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/10Torso.jpg	hidden/collaborations/metal-group-xix/10Torso.jpg	7112afcaaecce388d9bb531d3884097397b4d335d612a39f204e4de00f63145f	129453	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1337	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/8Torso.jpg	hidden/collaborations/metal-group-xix/8Torso.jpg	fe2764ee47d3b044d9b0d44f419d9677e27026b45c808a175d9702891eef632f	165654	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1331	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/7Torso.jpg	hidden/collaborations/metal-group-xix/7Torso.jpg	ad20b70242d57fe5ceb34ef9cf4ca813941b74943220664174495edb9a0ee3b6	141767	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1320	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/4torso.jpg	hidden/collaborations/metal-group-xix/4torso.jpg	817834361543e19968334277510ea1f1c803babedfdc753b30c83546f565e75b	210326	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1332	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/arbeit.jpg	hidden/collaborations/metal-group-xix/arbeit.jpg	9377cd34834b74c435804128e01fe5ec02c9df5beea3af941198dec1b18243d2	168806	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1316	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/ruadler.jpg	hidden/collaborations/metal-group-xix/ruadler.jpg	03ac7c0345b57864536e5e142b203a53906a57d4cef5cd615148cc6991352afe	147553	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1319	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/novo2.jpg	hidden/collaborations/metal-group-xix/novo2.jpg	77155e6b863e141b530f93062edebda55163d3704c93b5e607606948955a4055	189440	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1341	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/NovoEagle.jpg	hidden/collaborations/metal-group-xix/NovoEagle.jpg	d58bb48aee488140a2f47cb2c22f4cd98b87a58711ed64d6cd06185aadf9248c	114602	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1336	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/1Eagle.jpg	hidden/collaborations/metal-group-xix/1Eagle.jpg	f97ec352edbc605f6545ae8576f52a38fdb81a80bc00cf3ac25bc9b2a0b7ce47	125381	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1315	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/adler1.jpg	hidden/collaborations/metal-group-xix/adler1.jpg	abc6472c85b43b27f6e95a6967438b46253183c3e2f32014e96a263187246b62	296363	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1328	fileadmin/s-maj/images/BilderMaja/1996EurokonXiX/NovoExpo.jpg	hidden/collaborations/metal-group-xix/NovoExpo.jpg	010e425280853adab7cc03dfd6025f67dc6708e556efac13d3fae9a386391289	180113	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1222	fileadmin/s-maj/images/BilderMaja/1997Xix/zoom8.jpg	hidden/collaborations/metal-group-xix/zoom8.jpg	939a793a376ee11be2ec8cec038c52686e9cfc7705296a1811a3741c9d39305b	134991	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1234	fileadmin/s-maj/images/BilderMaja/1997Xix/sennhofbartotale.jpg	hidden/collaborations/metal-group-xix/sennhofbartotale.jpg	dd082f1c4913e7e30658d07c65750ea0cbdce336ba90f3585bd050135e68a10d	508388	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1231	fileadmin/s-maj/images/BilderMaja/1997Xix/sennhofbar1.jpg	hidden/collaborations/metal-group-xix/sennhofbar1.jpg	965cce1f8bf1015adddc3b0e9a23e692affa720e59a4ff6f0906667f2cf7f924	1017615	True	UNMAPPED
hidden	collaborations	metal-group-xix	1078	Metal Group XIX	1655	rgsmoothgallery	1233	fileadmin/s-maj/images/BilderMaja/1997Xix/Sennhof2.jpg	hidden/collaborations/metal-group-xix/Sennhof2.jpg	47dd4a24337f7a206a875bd9955e0f5a320287664b8efdfe3528fe3b003725f2	102747	True	UNMAPPED
